"customer_id","customer_name","order_id","product_id","product_name","category","sub_category","order_date","ship_date","ship_mode","segment","region","state","city","sales","order_month","order_year","quantity_orders","customer_id:1","customer_name:1","orders_quantity","orders_sum","avg_order","last_order","last_order_day","rfm_recency","rfm_frequency","rfm_monetary","rfm_cell","rfm_cell_string","rfm_segment"
HF-14995,Herbert Flentye,CA-2018-129833,OFF-PA-10000575,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",Office Supplies,Paper,"2018-12-09 00:00:00","2018-12-15 00:00:00",Standard Class,Consumer,Central,Indiana,Indianapolis,33.45,12,2018,1,HF-14995,Herbert Flentye,1,43.85,21.93,"2018-12-09 00:00:00",21,1,1,1,3,"111",Новые клиенты
HF-14995,Herbert Flentye,CA-2018-129833,OFF-BI-10004182,Economy Binders,Office Supplies,Binders,"2018-12-09 00:00:00","2018-12-15 00:00:00",Standard Class,Consumer,Central,Indiana,Indianapolis,10.4,12,2018,1,HF-14995,Herbert Flentye,1,43.85,21.93,"2018-12-09 00:00:00",21,1,1,1,3,"111",Новые клиенты
JK-15205,Jamie Kunitz,CA-2018-123491,OFF-LA-10003077,Avery 500,Office Supplies,Labels,"2018-10-30 00:00:00","2018-11-05 00:00:00",Standard Class,Consumer,West,California,San Francisco,43.86,10,2018,1,JK-15205,Jamie Kunitz,1,1993.77,332.3,"2018-10-30 00:00:00",61,3,2,4,9,"324",Спящие клиенты
JK-15205,Jamie Kunitz,CA-2018-123491,TEC-PH-10003505,Geemarc AmpliPOWER60,Technology,Phones,"2018-10-30 00:00:00","2018-11-05 00:00:00",Standard Class,Consumer,West,California,San Francisco,148.48,10,2018,1,JK-15205,Jamie Kunitz,1,1993.77,332.3,"2018-10-30 00:00:00",61,3,2,4,9,"324",Спящие клиенты
JK-15205,Jamie Kunitz,CA-2018-123491,OFF-PA-10003424,"""While you Were Out"" Message Book, One Form per Page",Office Supplies,Paper,"2018-10-30 00:00:00","2018-11-05 00:00:00",Standard Class,Consumer,West,California,San Francisco,7.42,10,2018,1,JK-15205,Jamie Kunitz,1,1993.77,332.3,"2018-10-30 00:00:00",61,3,2,4,9,"324",Спящие клиенты
JK-15205,Jamie Kunitz,CA-2018-123491,FUR-CH-10003061,"Global Leather Task Chair, Black",Furniture,Chairs,"2018-10-30 00:00:00","2018-11-05 00:00:00",Standard Class,Consumer,West,California,San Francisco,71.99,10,2018,1,JK-15205,Jamie Kunitz,1,1993.77,332.3,"2018-10-30 00:00:00",61,3,2,4,9,"324",Спящие клиенты
JK-15205,Jamie Kunitz,CA-2018-123491,OFF-AR-10003514,"4009 Highlighters by Sanford",Office Supplies,Art,"2018-10-30 00:00:00","2018-11-05 00:00:00",Standard Class,Consumer,West,California,San Francisco,19.9,10,2018,1,JK-15205,Jamie Kunitz,1,1993.77,332.3,"2018-10-30 00:00:00",61,3,2,4,9,"324",Спящие клиенты
JK-15205,Jamie Kunitz,CA-2018-123491,OFF-AP-10002684,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Office Supplies,Appliances,"2018-10-30 00:00:00","2018-11-05 00:00:00",Standard Class,Consumer,West,California,San Francisco,1702.12,10,2018,1,JK-15205,Jamie Kunitz,1,1993.77,332.3,"2018-10-30 00:00:00",61,3,2,4,9,"324",Спящие клиенты
MM-18055,Michelle Moray,US-2018-124968,FUR-TA-10004289,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Furniture,Tables,"2018-09-08 00:00:00","2018-09-13 00:00:00",Second Class,Consumer,Central,Illinois,Chicago,765.62,9,2018,4,MM-18055,Michelle Moray,4,1678.75,186.53,"2018-10-30 00:00:00",61,3,4,4,11,"344",Спящие клиенты
DC-13285,Debra Catini,CA-2018-104003,FUR-BO-10003965,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Furniture,Bookcases,"2018-10-07 00:00:00","2018-10-13 00:00:00",Standard Class,Consumer,West,California,San Francisco,307.67,10,2018,2,DC-13285,Debra Catini,2,390.05,195.03,"2018-12-07 00:00:00",23,1,2,2,5,"122",Новые клиенты
FM-14215,Filia McAdams,US-2018-164056,FUR-TA-10001307,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Furniture,Tables,"2018-04-29 00:00:00","2018-05-04 00:00:00",Second Class,Corporate,East,Ohio,Dublin,1048.35,4,2018,3,FM-14215,Filia McAdams,3,1253.4,417.8,"2018-12-23 00:00:00",7,1,3,3,7,"133",Новые клиенты
AG-10675,Anna Gayman,CA-2018-101483,OFF-AP-10002082,Holmes HEPA Air Purifier,Office Supplies,Appliances,"2018-07-29 00:00:00","2018-08-01 00:00:00",Second Class,Consumer,South,North Carolina,Jacksonville,34.85,7,2018,4,AG-10675,Anna Gayman,4,202.82,28.97,"2018-09-24 00:00:00",97,3,4,2,9,"342",Спящие клиенты
AG-10675,Anna Gayman,CA-2018-101483,TEC-PH-10003442,Samsung Replacement EH64AVFWE Premium Headset,Technology,Phones,"2018-07-29 00:00:00","2018-08-01 00:00:00",Second Class,Consumer,South,North Carolina,Jacksonville,22.0,7,2018,4,AG-10675,Anna Gayman,4,202.82,28.97,"2018-09-24 00:00:00",97,3,4,2,9,"342",Спящие клиенты
AG-10675,Anna Gayman,CA-2018-101483,OFF-AR-10002833,Newell 322,Office Supplies,Art,"2018-07-29 00:00:00","2018-08-01 00:00:00",Second Class,Consumer,South,North Carolina,Jacksonville,4.37,7,2018,4,AG-10675,Anna Gayman,4,202.82,28.97,"2018-09-24 00:00:00",97,3,4,2,9,"342",Спящие клиенты
MC-18100,Mick Crebagga,CA-2018-152807,OFF-PA-10004355,Xerox 231,Office Supplies,Paper,"2018-10-30 00:00:00","2018-11-03 00:00:00",Standard Class,Consumer,East,Pennsylvania,Philadelphia,20.74,10,2018,3,MC-18100,Mick Crebagga,3,845.87,120.84,"2018-11-19 00:00:00",41,2,3,3,8,"233",Лояльные клиенты
MC-18100,Mick Crebagga,CA-2018-152807,FUR-FU-10004415,"Stacking Tray, Side-Loading, Legal, Smoke",Furniture,Furnishings,"2018-10-30 00:00:00","2018-11-03 00:00:00",Standard Class,Consumer,East,Pennsylvania,Philadelphia,7.17,10,2018,3,MC-18100,Mick Crebagga,3,845.87,120.84,"2018-11-19 00:00:00",41,2,3,3,8,"233",Лояльные клиенты
MC-18100,Mick Crebagga,CA-2018-152807,OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,Office Supplies,Storage,"2018-10-30 00:00:00","2018-11-03 00:00:00",Standard Class,Consumer,East,Pennsylvania,Philadelphia,11.17,10,2018,3,MC-18100,Mick Crebagga,3,845.87,120.84,"2018-11-19 00:00:00",41,2,3,3,8,"233",Лояльные клиенты
MC-18100,Mick Crebagga,CA-2018-152807,TEC-AC-10001142,First Data FD10 PIN Pad,Technology,Accessories,"2018-10-30 00:00:00","2018-11-03 00:00:00",Standard Class,Consumer,East,Pennsylvania,Philadelphia,442.4,10,2018,3,MC-18100,Mick Crebagga,3,845.87,120.84,"2018-11-19 00:00:00",41,2,3,3,8,"233",Лояльные клиенты
JW-15955,Joni Wasserman,CA-2018-168837,FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Furniture,Furnishings,"2018-10-14 00:00:00","2018-10-17 00:00:00",First Class,Consumer,West,California,Oakland,9.46,10,2018,4,JW-15955,Joni Wasserman,4,700.47,100.07,"2018-12-25 00:00:00",5,1,4,3,8,"143",Новые клиенты
VW-21775,Victoria Wilson,CA-2018-116715,OFF-ST-10004340,"Fellowes Mobile File Cart, Black",Office Supplies,Storage,"2018-12-02 00:00:00","2018-12-05 00:00:00",First Class,Corporate,West,California,San Francisco,559.62,12,2018,3,VW-21775,Victoria Wilson,3,1947.08,389.42,"2018-12-02 00:00:00",28,2,4,4,10,"244",Лояльные клиенты
VW-21775,Victoria Wilson,CA-2018-116715,OFF-PA-10004475,Xerox 1940,Office Supplies,Paper,"2018-12-02 00:00:00","2018-12-05 00:00:00",First Class,Corporate,West,California,San Francisco,109.92,12,2018,3,VW-21775,Victoria Wilson,3,1947.08,389.42,"2018-12-02 00:00:00",28,2,4,4,10,"244",Лояльные клиенты
VW-21775,Victoria Wilson,CA-2018-116715,OFF-PA-10003893,Xerox 1962,Office Supplies,Paper,"2018-12-02 00:00:00","2018-12-05 00:00:00",First Class,Corporate,West,California,San Francisco,8.56,12,2018,3,VW-21775,Victoria Wilson,3,1947.08,389.42,"2018-12-02 00:00:00",28,2,4,4,10,"244",Лояльные клиенты
SC-20770,Stewart Carmichael,CA-2018-146024,OFF-SU-10001935,Staple remover,Office Supplies,Supplies,"2018-03-02 00:00:00","2018-03-08 00:00:00",Standard Class,Corporate,Central,Texas,Dallas,6.98,3,2018,2,SC-20770,Stewart Carmichael,2,769.1,192.28,"2018-11-19 00:00:00",41,2,2,3,7,"223",Лояльные клиенты
SC-20770,Stewart Carmichael,CA-2018-146024,OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,Office Supplies,Binders,"2018-03-02 00:00:00","2018-03-08 00:00:00",Standard Class,Corporate,Central,Texas,Dallas,12.22,3,2018,2,SC-20770,Stewart Carmichael,2,769.1,192.28,"2018-11-19 00:00:00",41,2,2,3,7,"223",Лояльные клиенты
JE-15610,Jim Epp,CA-2018-166317,OFF-PA-10004475,Xerox 1940,Office Supplies,Paper,"2018-09-22 00:00:00","2018-09-26 00:00:00",Standard Class,Corporate,Central,Wisconsin,Milwaukee,219.84,9,2018,4,JE-15610,Jim Epp,4,4074.03,452.67,"2018-11-12 00:00:00",48,2,4,4,10,"244",Лояльные клиенты
JE-15610,Jim Epp,CA-2018-166317,TEC-AC-10004510,Logitech Desktop MK120 Mouse and keyboard Combo,Technology,Accessories,"2018-09-22 00:00:00","2018-09-26 00:00:00",Standard Class,Corporate,Central,Wisconsin,Milwaukee,98.16,9,2018,4,JE-15610,Jim Epp,4,4074.03,452.67,"2018-11-12 00:00:00",48,2,4,4,10,"244",Лояльные клиенты
JE-15610,Jim Epp,CA-2018-166317,OFF-BI-10002976,ACCOHIDE Binder by Acco,Office Supplies,Binders,"2018-09-22 00:00:00","2018-09-26 00:00:00",Standard Class,Corporate,Central,Wisconsin,Milwaukee,33.04,9,2018,4,JE-15610,Jim Epp,4,4074.03,452.67,"2018-11-12 00:00:00",48,2,4,4,10,"244",Лояльные клиенты
JE-15610,Jim Epp,CA-2018-166317,TEC-PH-10001615,AT&T CL82213,Technology,Phones,"2018-09-22 00:00:00","2018-09-26 00:00:00",Standard Class,Corporate,Central,Wisconsin,Milwaukee,86.97,9,2018,4,JE-15610,Jim Epp,4,4074.03,452.67,"2018-11-12 00:00:00",48,2,4,4,10,"244",Лояльные клиенты
MR-17545,Mathew Reese,US-2018-139465,OFF-ST-10002352,Iris Project Case,Office Supplies,Storage,"2018-08-27 00:00:00","2018-08-30 00:00:00",First Class,Home Office,East,New York,New York City,63.84,8,2018,2,MR-17545,Mathew Reese,2,501.58,125.4,"2018-08-27 00:00:00",125,4,2,2,8,"422",Потерянные клиенты
MR-17545,Mathew Reese,US-2018-139465,TEC-PH-10000455,GE 30522EE2,Technology,Phones,"2018-08-27 00:00:00","2018-08-30 00:00:00",First Class,Home Office,East,New York,New York City,347.97,8,2018,2,MR-17545,Mathew Reese,2,501.58,125.4,"2018-08-27 00:00:00",125,4,2,2,8,"422",Потерянные клиенты
MR-17545,Mathew Reese,US-2018-139465,OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,Office Supplies,Binders,"2018-08-27 00:00:00","2018-08-30 00:00:00",First Class,Home Office,East,New York,New York City,37.01,8,2018,2,MR-17545,Mathew Reese,2,501.58,125.4,"2018-08-27 00:00:00",125,4,2,2,8,"422",Потерянные клиенты
JA-15970,Joseph Airdo,CA-2018-158379,OFF-BI-10002498,Clear Mylar Reinforcing Strips,Office Supplies,Binders,"2018-09-22 00:00:00","2018-09-26 00:00:00",Second Class,Consumer,East,Pennsylvania,Philadelphia,5.61,9,2018,5,JA-15970,Joseph Airdo,5,5054.21,505.42,"2018-09-29 00:00:00",92,3,4,4,11,"344",Спящие клиенты
JA-15970,Joseph Airdo,CA-2018-158379,OFF-SU-10002881,Martin Yale Chadless Opener Electric Letter Opener,Office Supplies,Supplies,"2018-09-22 00:00:00","2018-09-26 00:00:00",Second Class,Consumer,East,Pennsylvania,Philadelphia,4663.74,9,2018,5,JA-15970,Joseph Airdo,5,5054.21,505.42,"2018-09-29 00:00:00",92,3,4,4,11,"344",Спящие клиенты
JA-15970,Joseph Airdo,CA-2018-158379,TEC-AC-10002926,Logitech Wireless Marathon Mouse M705,Technology,Accessories,"2018-09-22 00:00:00","2018-09-26 00:00:00",Second Class,Consumer,East,Pennsylvania,Philadelphia,79.98,9,2018,5,JA-15970,Joseph Airdo,5,5054.21,505.42,"2018-09-29 00:00:00",92,3,4,4,11,"344",Спящие клиенты
BT-11680,Brian Thompson,US-2018-161193,FUR-FU-10001861,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Furniture,Furnishings,"2018-11-20 00:00:00","2018-11-26 00:00:00",Standard Class,Consumer,East,Ohio,Newark,77.6,11,2018,2,BT-11680,Brian Thompson,2,101.36,33.79,"2018-12-10 00:00:00",20,1,2,1,4,"121",Новые клиенты
BT-11680,Brian Thompson,US-2018-161193,FUR-FU-10000206,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Furniture,Furnishings,"2018-11-20 00:00:00","2018-11-26 00:00:00",Standard Class,Consumer,East,Ohio,Newark,4.66,11,2018,2,BT-11680,Brian Thompson,2,101.36,33.79,"2018-12-10 00:00:00",20,1,2,1,4,"121",Новые клиенты
SL-20155,Sara Luxemburg,CA-2018-145884,TEC-PH-10000895,Polycom VVX 310 VoIP phone,Technology,Phones,"2018-10-21 00:00:00","2018-10-21 00:00:00",Same Day,Home Office,Central,Oklahoma,Muskogee,1439.92,10,2018,2,SL-20155,Sara Luxemburg,2,1704.25,568.08,"2018-10-21 00:00:00",70,3,3,4,10,"334",Спящие клиенты
SL-20155,Sara Luxemburg,CA-2018-145884,FUR-TA-10002356,Bevis Boat-Shaped Conference Table,Furniture,Tables,"2018-10-21 00:00:00","2018-10-21 00:00:00",Same Day,Home Office,Central,Oklahoma,Muskogee,262.11,10,2018,2,SL-20155,Sara Luxemburg,2,1704.25,568.08,"2018-10-21 00:00:00",70,3,3,4,10,"334",Спящие клиенты
AS-10045,Aaron Smayling,CA-2018-162691,TEC-MA-10000488,Bady BDG101FRU Card Printer,Technology,Machines,"2018-08-01 00:00:00","2018-08-07 00:00:00",Standard Class,Corporate,Central,Texas,Austin,1439.98,8,2018,4,AS-10045,Aaron Smayling,4,2475.84,353.69,"2018-10-03 00:00:00",88,3,4,4,11,"344",Спящие клиенты
AS-10045,Aaron Smayling,CA-2018-162691,OFF-PA-10003729,Xerox 1998,Office Supplies,Paper,"2018-08-01 00:00:00","2018-08-07 00:00:00",Standard Class,Corporate,Central,Texas,Austin,36.29,8,2018,4,AS-10045,Aaron Smayling,4,2475.84,353.69,"2018-10-03 00:00:00",88,3,4,4,11,"344",Спящие клиенты
NH-18610,Nicole Hansen,CA-2018-122693,OFF-AP-10002518,Kensington 7 Outlet MasterPiece Power Center,Office Supplies,Appliances,"2018-02-19 00:00:00","2018-02-21 00:00:00",Second Class,Corporate,South,Georgia,Roswell,1245.86,2,2018,3,NH-18610,Nicole Hansen,3,2248.14,449.63,"2018-06-24 00:00:00",189,4,4,4,12,"444",Потерянные клиенты
GW-14605,Giulietta Weimer,US-2018-113852,TEC-AC-10003027,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,Technology,Accessories,"2018-07-29 00:00:00","2018-08-02 00:00:00",Standard Class,Consumer,West,Washington,Seattle,90.57,7,2018,2,GW-14605,Giulietta Weimer,2,721.75,360.88,"2018-12-02 00:00:00",28,1,2,3,6,"123",Новые клиенты
DA-13450,Dianna Arnett,US-2018-158512,OFF-PA-10001804,Xerox 195,Office Supplies,Paper,"2018-01-12 00:00:00","2018-01-17 00:00:00",Second Class,Home Office,East,District of Columbia,Washington,40.08,1,2018,1,DA-13450,Dianna Arnett,1,77.76,38.88,"2018-01-12 00:00:00",352,4,1,1,6,"411",Потерянные клиенты
DA-13450,Dianna Arnett,US-2018-158512,FUR-FU-10004973,Flat Face Poster Frame,Furniture,Furnishings,"2018-01-12 00:00:00","2018-01-17 00:00:00",Second Class,Home Office,East,District of Columbia,Washington,37.68,1,2018,1,DA-13450,Dianna Arnett,1,77.76,38.88,"2018-01-12 00:00:00",352,4,1,1,6,"411",Потерянные клиенты
FH-14275,Frank Hawley,CA-2018-128370,FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,Furniture,Chairs,"2018-09-10 00:00:00","2018-09-10 00:00:00",Same Day,Corporate,West,California,Los Angeles,362.35,9,2018,6,FH-14275,Frank Hawley,6,2638.86,293.21,"2018-11-23 00:00:00",37,2,4,4,10,"244",Лояльные клиенты
FH-14275,Frank Hawley,CA-2018-128370,OFF-BI-10004140,Avery Non-Stick Binders,Office Supplies,Binders,"2018-09-10 00:00:00","2018-09-10 00:00:00",Same Day,Corporate,West,California,Los Angeles,7.18,9,2018,6,FH-14275,Frank Hawley,6,2638.86,293.21,"2018-11-23 00:00:00",37,2,4,4,10,"244",Лояльные клиенты
AC-10420,Alyssa Crouse,US-2018-158218,OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,Storage,"2018-05-12 00:00:00","2018-05-15 00:00:00",Second Class,Corporate,Central,Texas,Houston,127.92,5,2018,1,AC-10420,Alyssa Crouse,1,162.16,81.08,"2018-05-12 00:00:00",232,4,1,1,6,"411",Потерянные клиенты
AC-10420,Alyssa Crouse,US-2018-158218,OFF-BI-10002133,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Office Supplies,Binders,"2018-05-12 00:00:00","2018-05-15 00:00:00",Second Class,Corporate,Central,Texas,Houston,34.24,5,2018,1,AC-10420,Alyssa Crouse,1,162.16,81.08,"2018-05-12 00:00:00",232,4,1,1,6,"411",Потерянные клиенты
GM-14440,Gary McGarr,US-2018-121251,FUR-BO-10001918,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",Furniture,Bookcases,"2018-03-26 00:00:00","2018-03-27 00:00:00",First Class,Consumer,East,New York,New York City,257.57,3,2018,4,GM-14440,Gary McGarr,4,601.69,120.34,"2018-10-08 00:00:00",83,3,4,3,10,"343",Спящие клиенты
GM-14440,Gary McGarr,US-2018-121251,TEC-PH-10004896,Nokia Lumia 521 (T-Mobile),Technology,Phones,"2018-03-26 00:00:00","2018-03-27 00:00:00",First Class,Consumer,East,New York,New York City,119.96,3,2018,4,GM-14440,Gary McGarr,4,601.69,120.34,"2018-10-08 00:00:00",83,3,4,3,10,"343",Спящие клиенты
NG-18355,Nat Gilpin,US-2018-116659,TEC-PH-10002824,Jabra SPEAK 410 Multidevice Speakerphone,Technology,Phones,"2018-11-12 00:00:00","2018-11-12 00:00:00",Same Day,Corporate,East,Ohio,Newark,370.78,11,2018,3,NG-18355,Nat Gilpin,3,1249.05,156.13,"2018-11-12 00:00:00",48,2,3,3,8,"233",Лояльные клиенты
AH-10075,Adam Hart,CA-2018-118857,FUR-FU-10004460,"Howard Miller 12"" Round Wall Clock",Furniture,Furnishings,"2018-04-15 00:00:00","2018-04-18 00:00:00",First Class,Corporate,West,Nevada,Henderson,196.45,4,2018,5,AH-10075,Adam Hart,5,1921.01,160.08,"2018-11-26 00:00:00",34,2,4,4,10,"244",Лояльные клиенты
BP-11230,Benjamin Patterson,CA-2018-142888,FUR-TA-10004767,Safco Drafting Table,Furniture,Tables,"2018-11-21 00:00:00","2018-11-25 00:00:00",Standard Class,Consumer,West,Washington,Spokane,70.98,11,2018,1,BP-11230,Benjamin Patterson,1,70.98,70.98,"2018-11-21 00:00:00",39,2,1,1,4,"211",Лояльные клиенты
JC-15775,John Castell,CA-2018-112039,TEC-PH-10000984,Panasonic KX-TG9471B,Technology,Phones,"2018-03-25 00:00:00","2018-03-29 00:00:00",Standard Class,Consumer,Central,Texas,San Antonio,470.38,3,2018,5,JC-15775,John Castell,5,1622.05,180.23,"2018-07-25 00:00:00",158,4,4,4,12,"444",Потерянные клиенты
JG-15160,James Galang,CA-2018-118885,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,"2018-12-29 00:00:00","2019-01-02 00:00:00",Standard Class,Consumer,West,California,Los Angeles,393.57,12,2018,3,JG-15160,James Galang,3,1608.32,268.05,"2018-12-29 00:00:00",1,1,4,4,9,"144",Новые клиенты
JG-15160,James Galang,CA-2018-118885,TEC-PH-10002563,Adtran 1202752G1,Technology,Phones,"2018-12-29 00:00:00","2019-01-02 00:00:00",Standard Class,Consumer,West,California,Los Angeles,302.38,12,2018,3,JG-15160,James Galang,3,1608.32,268.05,"2018-12-29 00:00:00",1,1,4,4,9,"144",Новые клиенты
CK-12760,Cyma Kinney,US-2018-166611,OFF-BI-10001191,Canvas Sectional Post Binders,Office Supplies,Binders,"2018-03-28 00:00:00","2018-04-02 00:00:00",Standard Class,Corporate,South,Florida,Jacksonville,68.74,3,2018,2,CK-12760,Cyma Kinney,2,787.83,262.61,"2018-10-09 00:00:00",82,3,2,3,8,"323",Спящие клиенты
DL-12865,Dan Lawera,CA-2018-154718,OFF-LA-10003714,Avery 510,Office Supplies,Labels,"2018-01-19 00:00:00","2018-01-23 00:00:00",Second Class,Consumer,Central,Texas,Keller,6.0,1,2018,2,DL-12865,Dan Lawera,2,18.29,9.14,"2018-09-21 00:00:00",100,3,2,1,6,"321",Спящие клиенты
JP-15520,Jeremy Pistek,CA-2018-145310,OFF-EN-10002621,Staple envelope,Office Supplies,Envelopes,"2018-12-22 00:00:00","2018-12-24 00:00:00",Second Class,Consumer,South,Florida,Port Orange,7.82,12,2018,2,JP-15520,Jeremy Pistek,2,1824.18,304.03,"2018-12-22 00:00:00",8,1,3,4,8,"134",Новые клиенты
AS-10090,Adam Shillingsburg,US-2018-108063,OFF-AR-10001446,Newell 309,Office Supplies,Art,"2018-12-02 00:00:00","2018-12-05 00:00:00",First Class,Consumer,South,Virginia,Charlottesville,34.65,12,2018,3,AS-10090,Adam Shillingsburg,3,841.35,105.17,"2018-12-02 00:00:00",28,2,3,3,8,"233",Лояльные клиенты
AC-10450,Amy Cox,CA-2018-141789,OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,Office Supplies,Binders,"2018-10-03 00:00:00","2018-10-06 00:00:00",First Class,Consumer,Central,Minnesota,Minneapolis,1793.98,10,2018,2,AC-10450,Amy Cox,2,3459.6,1729.8,"2018-12-19 00:00:00",11,1,3,4,8,"134",Новые клиенты
DK-12835,Damala Kotsonis,CA-2018-167094,OFF-PA-10003953,Xerox 218,Office Supplies,Paper,"2018-10-21 00:00:00","2018-10-22 00:00:00",First Class,Corporate,West,Oregon,Springfield,5.18,10,2018,5,DK-12835,Damala Kotsonis,5,1669.73,139.14,"2018-12-09 00:00:00",21,1,4,4,9,"144",Новые клиенты
DK-12835,Damala Kotsonis,CA-2018-167094,FUR-CH-10000155,Global Comet Stacking Armless Chair,Furniture,Chairs,"2018-10-21 00:00:00","2018-10-22 00:00:00",First Class,Corporate,West,Oregon,Springfield,478.48,10,2018,5,DK-12835,Damala Kotsonis,5,1669.73,139.14,"2018-12-09 00:00:00",21,1,4,4,9,"144",Новые клиенты
