"customer_id","customer_name","order_id","product_id","product_name","category","sub_category","order_date","ship_date","ship_mode","segment","region","state","city","sales","order_month","order_year","quantity_orders","customer_id:1","customer_name:1","orders_quantity","orders_sum","avg_order","last_order","last_order_day","rfm_recency","rfm_frequency","rfm_monetary","rfm_cell","rfm_cell_string","rfm_segment"
LS-16945,Linda Southworth,CA-2017-114727,FUR-CH-10002335,Hon GuestStacker Chair,Furniture,Chairs,"2017-07-18 00:00:00","2017-07-24 00:00:00",Standard Class,Corporate,West,Colorado,Denver,544.01,7,2017,2,LS-16945,Linda Southworth,2,2347.78,391.3,"2017-09-29 00:00:00",93,3,3,4,10,"334",Спящие клиенты
LS-16945,Linda Southworth,CA-2017-114727,OFF-BI-10004967,Round Ring Binders,Office Supplies,Binders,"2017-07-18 00:00:00","2017-07-24 00:00:00",Standard Class,Corporate,West,Colorado,Denver,1.87,7,2017,2,LS-16945,Linda Southworth,2,2347.78,391.3,"2017-09-29 00:00:00",93,3,3,4,10,"334",Спящие клиенты
LS-16945,Linda Southworth,CA-2017-114727,FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Furniture,Chairs,"2017-07-18 00:00:00","2017-07-24 00:00:00",Standard Class,Corporate,West,Colorado,Denver,854.35,7,2017,2,LS-16945,Linda Southworth,2,2347.78,391.3,"2017-09-29 00:00:00",93,3,3,4,10,"334",Спящие клиенты
LS-16945,Linda Southworth,CA-2017-114727,OFF-ST-10002292,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Office Supplies,Storage,"2017-07-18 00:00:00","2017-07-24 00:00:00",Standard Class,Corporate,West,Colorado,Denver,593.57,7,2017,2,LS-16945,Linda Southworth,2,2347.78,391.3,"2017-09-29 00:00:00",93,3,3,4,10,"334",Спящие клиенты
LS-16945,Linda Southworth,CA-2017-114727,OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size",Office Supplies,Storage,"2017-07-18 00:00:00","2017-07-24 00:00:00",Standard Class,Corporate,West,Colorado,Denver,338.04,7,2017,2,LS-16945,Linda Southworth,2,2347.78,391.3,"2017-09-29 00:00:00",93,3,3,4,10,"334",Спящие клиенты
SW-20755,Steven Ward,CA-2017-137050,OFF-ST-10004634,"Personal Folder Holder, Ebony",Office Supplies,Storage,"2017-07-14 00:00:00","2017-07-18 00:00:00",Second Class,Corporate,East,New York,New York City,11.21,7,2017,1,SW-20755,Steven Ward,1,663.96,110.66,"2017-07-14 00:00:00",170,4,2,3,9,"423",Потерянные клиенты
SW-20755,Steven Ward,CA-2017-137050,OFF-BI-10002160,Acco Hanging Data Binders,Office Supplies,Binders,"2017-07-14 00:00:00","2017-07-18 00:00:00",Second Class,Corporate,East,New York,New York City,9.14,7,2017,1,SW-20755,Steven Ward,1,663.96,110.66,"2017-07-14 00:00:00",170,4,2,3,9,"423",Потерянные клиенты
SW-20755,Steven Ward,CA-2017-137050,OFF-FA-10002988,Ideal Clamps,Office Supplies,Fasteners,"2017-07-14 00:00:00","2017-07-18 00:00:00",Second Class,Corporate,East,New York,New York City,14.07,7,2017,1,SW-20755,Steven Ward,1,663.96,110.66,"2017-07-14 00:00:00",170,4,2,3,9,"423",Потерянные клиенты
SW-20755,Steven Ward,CA-2017-137050,OFF-AR-10004999,Newell 315,Office Supplies,Art,"2017-07-14 00:00:00","2017-07-18 00:00:00",Second Class,Corporate,East,New York,New York City,41.86,7,2017,1,SW-20755,Steven Ward,1,663.96,110.66,"2017-07-14 00:00:00",170,4,2,3,9,"423",Потерянные клиенты
SW-20755,Steven Ward,CA-2017-137050,OFF-BI-10001031,Pressboard Data Binders by Wilson Jones,Office Supplies,Binders,"2017-07-14 00:00:00","2017-07-18 00:00:00",Second Class,Corporate,East,New York,New York City,8.54,7,2017,1,SW-20755,Steven Ward,1,663.96,110.66,"2017-07-14 00:00:00",170,4,2,3,9,"423",Потерянные клиенты
SW-20755,Steven Ward,CA-2017-137050,FUR-BO-10004695,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Furniture,Bookcases,"2017-07-14 00:00:00","2017-07-18 00:00:00",Second Class,Corporate,East,New York,New York City,579.14,7,2017,1,SW-20755,Steven Ward,1,663.96,110.66,"2017-07-14 00:00:00",170,4,2,3,9,"423",Потерянные клиенты
BM-11140,Becky Martin,CA-2017-126004,FUR-FU-10001602,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Furniture,Furnishings,"2017-12-04 00:00:00","2017-12-05 00:00:00",First Class,Consumer,East,New York,New York City,113.79,12,2017,2,BM-11140,Becky Martin,2,892.95,111.62,"2017-12-04 00:00:00",27,1,3,3,7,"133",Новые клиенты
BM-11140,Becky Martin,CA-2017-126004,TEC-AC-10001432,Enermax Aurora Lite Keyboard,Technology,Accessories,"2017-12-04 00:00:00","2017-12-05 00:00:00",First Class,Consumer,East,New York,New York City,78.15,12,2017,2,BM-11140,Becky Martin,2,892.95,111.62,"2017-12-04 00:00:00",27,1,3,3,7,"133",Новые клиенты
BM-11140,Becky Martin,CA-2017-126004,OFF-BI-10004656,Peel & Stick Add-On Corner Pockets,Office Supplies,Binders,"2017-12-04 00:00:00","2017-12-05 00:00:00",First Class,Consumer,East,New York,New York City,1.73,12,2017,2,BM-11140,Becky Martin,2,892.95,111.62,"2017-12-04 00:00:00",27,1,3,3,7,"133",Новые клиенты
BM-11140,Becky Martin,CA-2017-126004,OFF-PA-10001685,Easy-staple paper,Office Supplies,Paper,"2017-12-04 00:00:00","2017-12-05 00:00:00",First Class,Consumer,East,New York,New York City,40.56,12,2017,2,BM-11140,Becky Martin,2,892.95,111.62,"2017-12-04 00:00:00",27,1,3,3,7,"133",Новые клиенты
BM-11140,Becky Martin,CA-2017-126004,OFF-ST-10001418,Carina Media Storage Towers in Natural & Black,Office Supplies,Storage,"2017-12-04 00:00:00","2017-12-05 00:00:00",First Class,Consumer,East,New York,New York City,182.94,12,2017,2,BM-11140,Becky Martin,2,892.95,111.62,"2017-12-04 00:00:00",27,1,3,3,7,"133",Новые клиенты
BM-11140,Becky Martin,CA-2017-126004,OFF-ST-10000676,Fellowes Econo/Stor Drawers,Office Supplies,Storage,"2017-12-04 00:00:00","2017-12-05 00:00:00",First Class,Consumer,East,New York,New York City,193.86,12,2017,2,BM-11140,Becky Martin,2,892.95,111.62,"2017-12-04 00:00:00",27,1,3,3,7,"133",Новые клиенты
BG-11695,Brooke Gillingham,CA-2017-153682,TEC-CO-10001046,Canon Imageclass D680 Copier / Fax,Technology,Copiers,"2017-05-30 00:00:00","2017-06-01 00:00:00",First Class,Corporate,East,Ohio,Cincinnati,839.99,5,2017,2,BG-11695,Brooke Gillingham,2,1685.48,842.74,"2017-12-27 00:00:00",4,1,3,4,8,"134",Новые клиенты
PG-18820,Patrick Gardner,CA-2017-144344,FUR-FU-10000076,"24-Hour Round Wall Clock",Furniture,Furnishings,"2017-10-28 00:00:00","2017-10-28 00:00:00",Same Day,Consumer,South,Florida,Boynton Beach,47.95,10,2017,6,PG-18820,Patrick Gardner,6,2088.23,160.63,"2017-11-18 00:00:00",43,2,4,4,10,"244",Лояльные клиенты
PG-18820,Patrick Gardner,CA-2017-144344,OFF-BI-10003719,Large Capacity Hanging Post Binders,Office Supplies,Binders,"2017-10-28 00:00:00","2017-10-28 00:00:00",Same Day,Consumer,South,Florida,Boynton Beach,37.42,10,2017,6,PG-18820,Patrick Gardner,6,2088.23,160.63,"2017-11-18 00:00:00",43,2,4,4,10,"244",Лояльные клиенты
PG-18820,Patrick Gardner,CA-2017-144344,FUR-FU-10003268,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Furniture,Furnishings,"2017-10-28 00:00:00","2017-10-28 00:00:00",Same Day,Consumer,South,Florida,Boynton Beach,63.97,10,2017,6,PG-18820,Patrick Gardner,6,2088.23,160.63,"2017-11-18 00:00:00",43,2,4,4,10,"244",Лояльные клиенты
PG-18820,Patrick Gardner,CA-2017-144344,FUR-FU-10003553,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",Furniture,Furnishings,"2017-10-28 00:00:00","2017-10-28 00:00:00",Same Day,Consumer,South,Florida,Boynton Beach,165.05,10,2017,6,PG-18820,Patrick Gardner,6,2088.23,160.63,"2017-11-18 00:00:00",43,2,4,4,10,"244",Лояльные клиенты
MO-17800,Meg O'Connel,CA-2017-128727,TEC-PH-10003442,Samsung Replacement EH64AVFWE Premium Headset,Technology,Phones,"2017-08-29 00:00:00","2017-09-04 00:00:00",Standard Class,Home Office,East,New York,New York City,22.0,8,2017,1,MO-17800,Meg O'Connel,1,22.0,22.0,"2017-08-29 00:00:00",124,3,1,1,5,"311",Спящие клиенты
PG-18820,Patrick Gardner,US-2017-162859,OFF-BI-10004519,GBC DocuBind P100 Manual Binding Machine,Office Supplies,Binders,"2017-02-15 00:00:00","2017-02-22 00:00:00",Standard Class,Consumer,East,New York,New York City,398.35,2,2017,6,PG-18820,Patrick Gardner,6,2088.23,160.63,"2017-11-18 00:00:00",43,2,4,4,10,"244",Лояльные клиенты
PG-18820,Patrick Gardner,US-2017-162859,OFF-FA-10000304,Advantus Push Pins,Office Supplies,Fasteners,"2017-02-15 00:00:00","2017-02-22 00:00:00",Standard Class,Consumer,East,New York,New York City,8.72,2,2017,6,PG-18820,Patrick Gardner,6,2088.23,160.63,"2017-11-18 00:00:00",43,2,4,4,10,"244",Лояльные клиенты
RB-19795,Ross Baird,US-2017-168620,OFF-BI-10001575,GBC Linen Binding Covers,Office Supplies,Binders,"2017-12-24 00:00:00","2017-12-28 00:00:00",Second Class,Home Office,South,North Carolina,Charlotte,27.88,12,2017,3,RB-19795,Ross Baird,3,1840.62,204.51,"2017-12-24 00:00:00",7,1,4,4,9,"144",Новые клиенты
RB-19795,Ross Baird,US-2017-168620,OFF-ST-10003716,Tennsco Double-Tier Lockers,Office Supplies,Storage,"2017-12-24 00:00:00","2017-12-28 00:00:00",Second Class,Home Office,South,North Carolina,Charlotte,540.05,12,2017,3,RB-19795,Ross Baird,3,1840.62,204.51,"2017-12-24 00:00:00",7,1,4,4,9,"144",Новые клиенты
RB-19795,Ross Baird,US-2017-168620,TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,Technology,Accessories,"2017-12-24 00:00:00","2017-12-28 00:00:00",Second Class,Home Office,South,North Carolina,Charlotte,255.68,12,2017,3,RB-19795,Ross Baird,3,1840.62,204.51,"2017-12-24 00:00:00",7,1,4,4,9,"144",Новые клиенты
SM-20950,Suzanne McNair,US-2017-144393,OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",Office Supplies,Binders,"2017-10-28 00:00:00","2017-11-04 00:00:00",Standard Class,Corporate,South,North Carolina,Greenville,17.62,10,2017,3,SM-20950,Suzanne McNair,3,191.57,63.86,"2017-10-28 00:00:00",64,2,3,2,7,"232",Лояльные клиенты
CC-12220,Chris Cortes,CA-2017-155992,TEC-PH-10000215,Plantronics Cordless Phone Headset with In-line Volume - M214C,Technology,Phones,"2017-10-01 00:00:00","2017-10-02 00:00:00",First Class,Consumer,Central,Indiana,La Porte,69.9,10,2017,4,CC-12220,Chris Cortes,4,1295.34,143.93,"2017-10-01 00:00:00",91,3,4,4,11,"344",Спящие клиенты
CC-12220,Chris Cortes,CA-2017-155992,FUR-FU-10003724,Westinghouse Clip-On Gooseneck Lamps,Furniture,Furnishings,"2017-10-01 00:00:00","2017-10-02 00:00:00",First Class,Consumer,Central,Indiana,La Porte,41.85,10,2017,4,CC-12220,Chris Cortes,4,1295.34,143.93,"2017-10-01 00:00:00",91,3,4,4,11,"344",Спящие клиенты
SP-20545,Sibella Parks,US-2017-103646,OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,Storage,"2017-04-21 00:00:00","2017-04-26 00:00:00",Standard Class,Corporate,Central,Illinois,Chicago,102.34,4,2017,4,SP-20545,Sibella Parks,4,1024.64,146.38,"2017-10-09 00:00:00",83,3,4,3,10,"343",Спящие клиенты
SP-20545,Sibella Parks,US-2017-103646,OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center,Office Supplies,Appliances,"2017-04-21 00:00:00","2017-04-26 00:00:00",Standard Class,Corporate,Central,Illinois,Chicago,48.79,4,2017,4,SP-20545,Sibella Parks,4,1024.64,146.38,"2017-10-09 00:00:00",83,3,4,3,10,"343",Спящие клиенты
SP-20545,Sibella Parks,US-2017-103646,OFF-BI-10002854,"Performers Binder/Pad Holder, Black",Office Supplies,Binders,"2017-04-21 00:00:00","2017-04-26 00:00:00",Standard Class,Corporate,Central,Illinois,Chicago,44.85,4,2017,4,SP-20545,Sibella Parks,4,1024.64,146.38,"2017-10-09 00:00:00",83,3,4,3,10,"343",Спящие клиенты
MS-17710,Maurice Satty,CA-2017-119186,OFF-PA-10004621,Xerox 212,Office Supplies,Paper,"2017-05-26 00:00:00","2017-05-26 00:00:00",Same Day,Consumer,Central,Texas,Fort Worth,10.37,5,2017,2,MS-17710,Maurice Satty,2,519.76,74.25,"2017-11-12 00:00:00",49,2,3,3,8,"233",Лояльные клиенты
MS-17710,Maurice Satty,CA-2017-119186,FUR-CH-10001973,Office Star Flex Back Scooter Chair with White Frame,Furniture,Chairs,"2017-05-26 00:00:00","2017-05-26 00:00:00",Same Day,Consumer,Central,Texas,Fort Worth,388.43,5,2017,2,MS-17710,Maurice Satty,2,519.76,74.25,"2017-11-12 00:00:00",49,2,3,3,8,"233",Лояльные клиенты
MS-17710,Maurice Satty,CA-2017-119186,OFF-PA-10004040,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Office Supplies,Paper,"2017-05-26 00:00:00","2017-05-26 00:00:00",Same Day,Consumer,Central,Texas,Fort Worth,14.35,5,2017,2,MS-17710,Maurice Satty,2,519.76,74.25,"2017-11-12 00:00:00",49,2,3,3,8,"233",Лояльные клиенты
MS-17710,Maurice Satty,CA-2017-119186,TEC-AC-10000580,Logitech G13 Programmable Gameboard with LCD Display,Technology,Accessories,"2017-05-26 00:00:00","2017-05-26 00:00:00",Same Day,Consumer,Central,Texas,Fort Worth,63.99,5,2017,2,MS-17710,Maurice Satty,2,519.76,74.25,"2017-11-12 00:00:00",49,2,3,3,8,"233",Лояльные клиенты
BD-11770,Bryan Davis,CA-2017-148698,OFF-AR-10004022,Panasonic KP-380BK Classic Electric Pencil Sharpener,Office Supplies,Art,"2017-05-02 00:00:00","2017-05-07 00:00:00",Standard Class,Consumer,Central,Texas,Houston,86.35,5,2017,4,BD-11770,Bryan Davis,4,412.91,51.61,"2017-11-11 00:00:00",50,2,4,2,8,"242",Лояльные клиенты
TR-21325,Toby Ritter,CA-2017-160815,TEC-PH-10003505,Geemarc AmpliPOWER60,Technology,Phones,"2017-09-05 00:00:00","2017-09-06 00:00:00",First Class,Consumer,Central,Iowa,Cedar Rapids,278.4,9,2017,3,TR-21325,Toby Ritter,3,367.95,91.99,"2017-09-08 00:00:00",114,3,3,2,8,"332",Спящие клиенты
GM-14500,Gene McClure,CA-2017-119445,OFF-ST-10000617,Woodgrain Magazine Files by Perma,Office Supplies,Storage,"2017-06-26 00:00:00","2017-07-03 00:00:00",Standard Class,Consumer,East,Rhode Island,Providence,14.9,6,2017,3,GM-14500,Gene McClure,3,63.57,21.19,"2017-06-26 00:00:00",188,4,3,1,8,"431",Потерянные клиенты
TB-21355,Todd Boyes,CA-2017-154711,FUR-FU-10000397,Luxo Economy Swing Arm Lamp,Furniture,Furnishings,"2017-11-22 00:00:00","2017-11-26 00:00:00",Standard Class,Corporate,East,New York,New York City,39.88,11,2017,3,TB-21355,Todd Boyes,3,194.18,27.74,"2017-11-22 00:00:00",39,2,3,2,7,"232",Лояльные клиенты
TB-21355,Todd Boyes,CA-2017-154711,OFF-BI-10000605,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Office Supplies,Binders,"2017-11-22 00:00:00","2017-11-26 00:00:00",Standard Class,Corporate,East,New York,New York City,12.19,11,2017,3,TB-21355,Todd Boyes,3,194.18,27.74,"2017-11-22 00:00:00",39,2,3,2,7,"232",Лояльные клиенты
TB-21355,Todd Boyes,CA-2017-154711,OFF-AR-10001860,BIC Liqua Brite Liner,Office Supplies,Art,"2017-11-22 00:00:00","2017-11-26 00:00:00",Standard Class,Corporate,East,New York,New York City,20.82,11,2017,3,TB-21355,Todd Boyes,3,194.18,27.74,"2017-11-22 00:00:00",39,2,3,2,7,"232",Лояльные клиенты
CC-12430,Chuck Clark,CA-2017-163384,OFF-BI-10004970,"ACCOHIDE 3-Ring Binder, Blue, 1""",Office Supplies,Binders,"2017-11-10 00:00:00","2017-11-12 00:00:00",First Class,Home Office,West,California,San Francisco,13.22,11,2017,5,CC-12430,Chuck Clark,5,1017.74,113.08,"2017-11-13 00:00:00",48,2,4,3,9,"243",Лояльные клиенты
CC-12430,Chuck Clark,CA-2017-163384,OFF-PA-10003172,Xerox 1996,Office Supplies,Paper,"2017-11-10 00:00:00","2017-11-12 00:00:00",First Class,Home Office,West,California,San Francisco,32.4,11,2017,5,CC-12430,Chuck Clark,5,1017.74,113.08,"2017-11-13 00:00:00",48,2,4,3,9,"243",Лояльные клиенты
QJ-19255,Quincy Jones,CA-2017-134425,TEC-PH-10003555,Motorola HK250 Universal Bluetooth Headset,Technology,Phones,"2017-12-08 00:00:00","2017-12-12 00:00:00",Second Class,Corporate,Central,Minnesota,Saint Paul,114.95,12,2017,3,QJ-19255,Quincy Jones,3,471.28,94.26,"2017-12-08 00:00:00",23,1,4,2,7,"142",Новые клиенты
LC-17140,Logan Currie,CA-2017-137043,FUR-FU-10003664,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",Furniture,Furnishings,"2017-12-23 00:00:00","2017-12-25 00:00:00",Second Class,Consumer,South,Virginia,Springfield,572.76,12,2017,3,LC-17140,Logan Currie,3,1075.06,153.58,"2017-12-23 00:00:00",8,1,4,3,8,"143",Новые клиенты
LC-17140,Logan Currie,CA-2017-137043,FUR-FU-10003664,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",Furniture,Furnishings,"2017-12-23 00:00:00","2017-12-25 00:00:00",Second Class,Consumer,South,Virginia,Springfield,286.38,12,2017,3,LC-17140,Logan Currie,3,1075.06,153.58,"2017-12-23 00:00:00",8,1,4,3,8,"143",Новые клиенты
BM-11785,Bryan Mills,CA-2017-101966,TEC-PH-10003437,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,Technology,Phones,"2017-07-14 00:00:00","2017-07-16 00:00:00",Second Class,Consumer,Central,Texas,Houston,419.94,7,2017,3,BM-11785,Bryan Mills,3,468.35,117.09,"2017-12-30 00:00:00",1,1,4,2,7,"142",Новые клиенты
RC-19825,Roy Collins,CA-2017-141397,OFF-PA-10002986,Xerox 1898,Office Supplies,Paper,"2017-06-20 00:00:00","2017-06-21 00:00:00",First Class,Consumer,West,California,Pasadena,46.76,6,2017,5,RC-19825,Roy Collins,5,941.85,104.65,"2017-12-26 00:00:00",5,1,4,3,8,"143",Новые клиенты
RC-19825,Roy Collins,CA-2017-141397,OFF-BI-10000320,GBC Plastic Binding Combs,Office Supplies,Binders,"2017-06-20 00:00:00","2017-06-21 00:00:00",First Class,Consumer,West,California,Pasadena,17.71,6,2017,5,RC-19825,Roy Collins,5,941.85,104.65,"2017-12-26 00:00:00",5,1,4,3,8,"143",Новые клиенты
RC-19825,Roy Collins,CA-2017-141397,OFF-AP-10003971,Belkin 6 Outlet Metallic Surge Strip,Office Supplies,Appliances,"2017-06-20 00:00:00","2017-06-21 00:00:00",First Class,Consumer,West,California,Pasadena,21.78,6,2017,5,RC-19825,Roy Collins,5,941.85,104.65,"2017-12-26 00:00:00",5,1,4,3,8,"143",Новые клиенты
RC-19825,Roy Collins,CA-2017-141397,OFF-ST-10001469,Fellowes Bankers Box Recycled Super Stor/Drawer,Office Supplies,Storage,"2017-06-20 00:00:00","2017-06-21 00:00:00",First Class,Consumer,West,California,Pasadena,161.94,6,2017,5,RC-19825,Roy Collins,5,941.85,104.65,"2017-12-26 00:00:00",5,1,4,3,8,"143",Новые клиенты
RC-19825,Roy Collins,CA-2017-141397,FUR-CH-10003846,Hon Valutask Swivel Chairs,Furniture,Chairs,"2017-06-20 00:00:00","2017-06-21 00:00:00",First Class,Consumer,West,California,Pasadena,161.57,6,2017,5,RC-19825,Roy Collins,5,941.85,104.65,"2017-12-26 00:00:00",5,1,4,3,8,"143",Новые клиенты
FM-14380,Fred McMath,CA-2017-141082,OFF-LA-10001404,Avery 517,Office Supplies,Labels,"2017-12-09 00:00:00","2017-12-13 00:00:00",Standard Class,Consumer,East,Massachusetts,Lawrence,3.69,12,2017,4,FM-14380,Fred McMath,4,1094.68,156.38,"2017-12-11 00:00:00",20,1,4,3,8,"143",Новые клиенты
FM-14380,Fred McMath,CA-2017-141082,OFF-LA-10001474,Avery 477,Office Supplies,Labels,"2017-12-09 00:00:00","2017-12-13 00:00:00",Standard Class,Consumer,East,Massachusetts,Lawrence,122.12,12,2017,4,FM-14380,Fred McMath,4,1094.68,156.38,"2017-12-11 00:00:00",20,1,4,3,8,"143",Новые клиенты
PK-19075,Pete Kriz,US-2017-134488,FUR-CH-10003199,Office Star - Contemporary Task Swivel Chair,Furniture,Chairs,"2017-09-24 00:00:00","2017-10-01 00:00:00",Standard Class,Consumer,East,Ohio,Columbus,155.37,9,2017,6,PK-19075,Pete Kriz,6,2001.92,117.76,"2017-12-16 00:00:00",15,1,4,4,9,"144",Новые клиенты
HG-14965,Henry Goldwyn,CA-2017-145919,OFF-PA-10003072,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Office Supplies,Paper,"2017-12-18 00:00:00","2017-12-23 00:00:00",Standard Class,Corporate,West,California,Los Angeles,38.88,12,2017,3,HG-14965,Henry Goldwyn,3,873.06,174.61,"2017-12-18 00:00:00",13,1,4,3,8,"143",Новые клиенты
HG-14965,Henry Goldwyn,CA-2017-145919,FUR-FU-10004960,"Seth Thomas 12"" Clock w/ Goldtone Case",Furniture,Furnishings,"2017-12-18 00:00:00","2017-12-23 00:00:00",Standard Class,Corporate,West,California,Los Angeles,183.84,12,2017,3,HG-14965,Henry Goldwyn,3,873.06,174.61,"2017-12-18 00:00:00",13,1,4,3,8,"143",Новые клиенты
HG-14965,Henry Goldwyn,CA-2017-145919,OFF-SU-10003505,Premier Electric Letter Opener,Office Supplies,Supplies,"2017-12-18 00:00:00","2017-12-23 00:00:00",Standard Class,Corporate,West,California,Los Angeles,579.3,12,2017,3,HG-14965,Henry Goldwyn,3,873.06,174.61,"2017-12-18 00:00:00",13,1,4,3,8,"143",Новые клиенты
CP-12085,Cathy Prescott,CA-2017-128258,OFF-PA-10004156,Xerox 188,Office Supplies,Paper,"2017-03-30 00:00:00","2017-04-01 00:00:00",First Class,Corporate,East,Connecticut,Norwich,11.34,3,2017,2,CP-12085,Cathy Prescott,2,243.96,81.32,"2017-05-26 00:00:00",219,4,3,2,9,"432",Потерянные клиенты
LD-17005,Lisa DeCherney,CA-2017-142762,FUR-FU-10003691,"Eldon Image Series Desk Accessories, Ebony",Furniture,Furnishings,"2017-05-23 00:00:00","2017-05-27 00:00:00",Standard Class,Consumer,West,California,San Francisco,37.05,5,2017,3,LD-17005,Lisa DeCherney,3,352.61,117.54,"2017-11-11 00:00:00",50,2,3,2,7,"232",Лояльные клиенты
